,true_label,graph_id,method,binary_prediction,fold,probability_prediction_0,probability_prediction_1,probability_prediction_2
12719,1,369,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3246,0.3745,0.3009
12720,0,370,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2833,0.3851,0.3316
12721,1,371,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2203,0.4243,0.3554
12722,1,372,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2599,0.4058,0.3343
12723,1,373,current_flow_closeness_centrality_w_mean_0.00,1,8,0.1963,0.435,0.3687
12724,2,374,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2187,0.4218,0.3596
12725,1,375,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3125,0.3804,0.3071
12726,2,376,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2401,0.4121,0.3479
12727,2,377,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2085,0.4265,0.365
12728,1,378,current_flow_closeness_centrality_w_mean_0.00,1,8,0.287,0.3929,0.3201
12729,2,379,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2262,0.4185,0.3552
12730,2,380,current_flow_closeness_centrality_w_mean_0.00,1,7,0.1624,0.4468,0.3908
12731,1,381,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3149,0.3792,0.3059
12732,1,382,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2654,0.4032,0.3314
12733,2,383,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2089,0.4237,0.3673
12734,0,384,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2772,0.389,0.3338
12735,0,385,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2808,0.3861,0.3331
12736,2,386,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2111,0.4256,0.3633
12737,2,387,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2019,0.4294,0.3687
12738,2,388,current_flow_closeness_centrality_w_mean_0.00,1,8,0.1952,0.4337,0.371
12739,0,389,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2747,0.3906,0.3347
12740,1,390,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2782,0.3971,0.3247
12741,2,391,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2416,0.4136,0.3448
12742,1,392,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2703,0.4008,0.3289
12743,1,393,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2756,0.3983,0.3261
12744,1,394,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2561,0.4076,0.3363
12745,0,395,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2741,0.389,0.3369
12746,0,396,current_flow_closeness_centrality_w_mean_0.00,1,7,0.2739,0.3893,0.3368
12747,2,397,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2433,0.4128,0.3439
12748,0,398,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2978,0.3867,0.3156
12749,2,399,current_flow_closeness_centrality_w_mean_0.00,1,8,0.1694,0.4443,0.3863
12750,1,400,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2396,0.4154,0.345
12751,1,401,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2611,0.4053,0.3336
12752,2,402,current_flow_closeness_centrality_w_mean_0.00,1,8,0.218,0.424,0.358
12753,1,403,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3383,0.3677,0.294
12754,1,404,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2795,0.3965,0.324
12755,2,405,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2149,0.4254,0.3597
12756,1,406,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2722,0.3999,0.3278
12757,0,407,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3084,0.382,0.3095
12758,1,408,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2688,0.4016,0.3296
12759,0,409,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2944,0.3884,0.3171
12760,2,410,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2412,0.4138,0.345
12761,1,411,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3183,0.3961,0.2855
12762,2,412,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2143,0.4256,0.3601
12763,0,413,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2895,0.3908,0.3197
12764,2,414,current_flow_closeness_centrality_w_mean_0.00,1,8,0.1967,0.4331,0.3702
12765,1,415,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2916,0.4067,0.3017
12766,0,416,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2994,0.3862,0.3145
12767,2,417,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2349,0.4166,0.3485
12768,2,418,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2365,0.4159,0.3476
12769,1,419,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2958,0.405,0.2992
12770,1,420,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2287,0.4283,0.343
12771,1,421,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3561,0.3803,0.2636
12772,0,422,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3084,0.3817,0.3099
12773,0,423,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2737,0.3983,0.328
12774,0,424,current_flow_closeness_centrality_w_mean_0.00,1,8,0.322,0.375,0.3029
12775,1,425,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3286,0.392,0.2794
12776,1,426,current_flow_closeness_centrality_w_mean_0.00,1,9,0.36,0.3786,0.2614
12777,0,427,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3193,0.3764,0.3044
12778,0,428,current_flow_closeness_centrality_w_mean_0.00,1,8,0.3085,0.3817,0.3098
12779,2,429,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2051,0.4296,0.3654
12780,1,430,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3027,0.4023,0.295
12781,1,431,current_flow_closeness_centrality_w_mean_0.00,1,9,0.308,0.4006,0.2914
12782,0,432,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3177,0.3951,0.2872
12783,2,433,current_flow_closeness_centrality_w_mean_0.00,1,8,0.21,0.4275,0.3626
12784,2,434,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2177,0.4241,0.3582
12785,0,435,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3108,0.3981,0.2911
12786,2,436,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2193,0.4234,0.3573
12787,2,437,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2392,0.4147,0.3461
12788,1,438,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2847,0.4092,0.3061
12789,1,439,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3146,0.3977,0.2877
12790,0,440,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3207,0.3943,0.285
12791,2,441,current_flow_closeness_centrality_w_mean_0.00,1,8,0.2111,0.427,0.3619
12792,0,442,current_flow_closeness_centrality_w_mean_0.00,1,9,0.33,0.3903,0.2797
12793,0,443,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3216,0.3935,0.2849
12794,2,444,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2044,0.4327,0.3629
12795,0,445,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3364,0.388,0.2756
12796,1,446,current_flow_closeness_centrality_w_mean_0.00,1,9,0.355,0.3808,0.2642
12797,2,447,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2419,0.4228,0.3353
12798,1,448,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2551,0.4197,0.3252
12799,1,449,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2818,0.4102,0.308
12800,1,450,current_flow_closeness_centrality_w_mean_0.00,1,9,0.274,0.4131,0.3129
12801,2,451,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2808,0.4102,0.309
12802,1,452,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2607,0.4178,0.3215
12803,2,453,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2476,0.4211,0.3313
12804,2,454,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2396,0.4234,0.337
12805,2,455,current_flow_closeness_centrality_w_mean_0.00,1,9,0.26,0.4172,0.3227
12806,2,456,current_flow_closeness_centrality_w_mean_0.00,1,9,0.1911,0.4356,0.3732
12807,1,457,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3583,0.3794,0.2623
12808,0,458,current_flow_closeness_centrality_w_mean_0.00,1,9,0.314,0.3968,0.2891
12809,0,459,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3267,0.3915,0.2817
12810,2,460,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2274,0.427,0.3457
12811,1,461,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2978,0.4043,0.2979
12812,2,462,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2541,0.419,0.3269
12813,2,463,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2378,0.4241,0.3382
12814,0,464,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3404,0.3865,0.2731
12815,2,465,current_flow_closeness_centrality_w_mean_0.00,1,9,0.1852,0.4367,0.3781
12816,2,466,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2199,0.4281,0.352
12817,2,467,current_flow_closeness_centrality_w_mean_0.00,1,9,0.1934,0.4351,0.3715
12818,2,468,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2354,0.4247,0.3399
12819,2,469,current_flow_closeness_centrality_w_mean_0.00,1,9,0.1605,0.4409,0.3986
12820,2,470,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2581,0.4179,0.324
12821,0,471,current_flow_closeness_centrality_w_mean_0.00,1,9,0.2849,0.4073,0.3078
12822,2,472,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3098,0.3998,0.2904
12823,1,473,current_flow_closeness_centrality_w_mean_0.00,1,9,0.3175,0.3964,0.2861
12824,1,474,current_flow_closeness_centrality_w_mean_0.00,1,9,0.305,0.4014,0.2936
12825,1,0,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2848,0.5241,0.1911
12826,2,1,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1814,0.3623,0.4564
12827,0,2,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2646,0.4936,0.2418
12828,1,3,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2829,0.5257,0.1914
12829,2,4,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1898,0.3763,0.4339
12830,1,5,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2858,0.5232,0.191
12831,2,6,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1693,0.3419,0.4887
12832,0,7,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2642,0.4886,0.2472
12833,2,8,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1681,0.3401,0.4918
12834,1,9,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2919,0.5305,0.1775
12835,2,10,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1997,0.3919,0.4084
12836,2,11,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1649,0.3348,0.5004
12837,2,12,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1639,0.3334,0.5027
12838,1,13,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2896,0.5278,0.1826
12839,1,14,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2865,0.528,0.1854
12840,1,15,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2887,0.5263,0.185
12841,0,16,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2716,0.5018,0.2266
12842,1,17,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2851,0.5235,0.1914
12843,1,18,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2855,0.5252,0.1893
12844,1,19,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2892,0.5294,0.1814
12845,0,20,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2515,0.4722,0.2763
12846,2,21,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1907,0.3774,0.4319
12847,1,22,current_flow_closeness_centrality_w_mean_0.25,1,0,0.287,0.5263,0.1867
12848,2,23,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1646,0.3346,0.5008
12849,2,24,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1875,0.3726,0.4398
12850,2,25,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1739,0.35,0.4762
12851,1,26,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2834,0.5238,0.1928
12852,2,27,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1991,0.391,0.4098
12853,2,28,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2127,0.4126,0.3747
12854,2,29,current_flow_closeness_centrality_w_mean_0.25,2,0,0.148,0.3054,0.5466
12855,1,30,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2898,0.525,0.1853
12856,1,31,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2884,0.527,0.1846
12857,2,32,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2195,0.4226,0.3579
12858,2,33,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1954,0.3849,0.4197
12859,0,34,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2698,0.4992,0.231
12860,2,35,current_flow_closeness_centrality_w_mean_0.25,2,0,0.1821,0.3633,0.4545
12861,2,36,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2234,0.365,0.4115
12862,1,37,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2825,0.5161,0.2015
12863,2,38,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2271,0.3355,0.4375
12864,1,39,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2902,0.5219,0.188
12865,1,40,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2867,0.5252,0.1882
12866,2,41,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2427,0.262,0.4953
12867,2,42,current_flow_closeness_centrality_w_mean_0.25,2,1,0.239,0.2834,0.4776
12868,2,43,current_flow_closeness_centrality_w_mean_0.25,1,1,0.2043,0.4426,0.353
12869,0,44,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2595,0.4834,0.2572
12870,0,45,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2651,0.492,0.2428
12871,2,46,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2158,0.3866,0.3976
12872,1,47,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2887,0.5319,0.1794
12873,1,48,current_flow_closeness_centrality_w_mean_0.25,1,0,0.287,0.5264,0.1866
12874,1,49,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2839,0.5251,0.191
12875,1,50,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1532,0.6707,0.1761
12876,2,51,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2302,0.3415,0.4283
12877,1,52,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1427,0.702,0.1552
12878,1,53,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1334,0.7142,0.1523
12879,1,54,current_flow_closeness_centrality_w_mean_0.25,1,1,0.144,0.6841,0.1719
12880,1,55,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1262,0.7375,0.1363
12881,2,56,current_flow_closeness_centrality_w_mean_0.25,1,1,0.2097,0.4209,0.3695
12882,1,57,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1454,0.6901,0.1645
12883,1,58,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1509,0.6872,0.162
12884,0,59,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2575,0.4813,0.2612
12885,1,60,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1527,0.6661,0.1813
12886,2,61,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2434,0.2547,0.502
12887,1,62,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1448,0.6891,0.1661
12888,1,63,current_flow_closeness_centrality_w_mean_0.25,1,1,0.147,0.6762,0.1768
12889,0,64,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2568,0.4838,0.2593
12890,0,65,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2573,0.4822,0.2605
12891,2,66,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2424,0.2647,0.493
12892,0,67,current_flow_closeness_centrality_w_mean_0.25,1,0,0.2558,0.4818,0.2624
12893,1,68,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1584,0.6365,0.2052
12894,1,69,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1392,0.6979,0.1629
12895,1,70,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1588,0.656,0.1852
12896,2,71,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2204,0.3741,0.4055
12897,1,72,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1475,0.6686,0.1839
12898,0,73,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2432,0.2864,0.4705
12899,1,74,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1523,0.6577,0.19
12900,1,75,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1529,0.6593,0.1878
12901,2,76,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2341,0.3053,0.4606
12902,2,77,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2236,0.3532,0.4232
12903,0,78,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2896,0.2547,0.4558
12904,1,79,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1535,0.6759,0.1706
12905,2,80,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2257,0.3477,0.4265
12906,0,81,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2854,0.2795,0.4351
12907,1,82,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1527,0.6659,0.1815
12908,1,83,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1461,0.6853,0.1686
12909,0,84,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2694,0.2928,0.4378
12910,2,85,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2484,0.2116,0.54
12911,1,86,current_flow_closeness_centrality_w_mean_0.25,1,1,0.1595,0.6622,0.1783
12912,2,87,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2343,0.3035,0.4622
12913,2,88,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2426,0.2636,0.4938
12914,1,89,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2401,0.3896,0.3703
12915,2,90,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2464,0.3888,0.3648
12916,2,91,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2446,0.3911,0.3643
12917,1,92,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2222,0.4249,0.353
12918,2,93,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2404,0.3948,0.3648
12919,1,94,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2405,0.3965,0.363
12920,1,95,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2405,0.3912,0.3683
12921,1,96,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2309,0.4072,0.3619
12922,1,97,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2278,0.411,0.3612
12923,0,98,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2909,0.2748,0.4343
12924,0,99,current_flow_closeness_centrality_w_mean_0.25,2,1,0.299,0.2794,0.4216
12925,2,100,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2449,0.3904,0.3647
12926,1,101,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2299,0.4093,0.3609
12927,2,102,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2353,0.402,0.3627
12928,2,103,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2325,0.4047,0.3628
12929,0,104,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2524,0.2967,0.4509
12930,2,105,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2467,0.3885,0.3648
12931,1,106,current_flow_closeness_centrality_w_mean_0.25,1,2,0.229,0.406,0.365
12932,2,107,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2365,0.4002,0.3632
12933,1,108,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2371,0.394,0.3689
12934,0,109,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2759,0.2956,0.4285
12935,2,110,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2295,0.4074,0.3631
12936,1,111,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2278,0.4105,0.3617
12937,2,112,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2291,0.4079,0.3631
12938,2,113,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2402,0.3959,0.3639
12939,1,114,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2358,0.3954,0.3688
12940,1,115,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2203,0.4252,0.3546
12941,1,116,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2226,0.4205,0.3569
12942,2,117,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2393,0.3959,0.3648
12943,2,118,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2384,0.398,0.3636
12944,2,119,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2159,0.4236,0.3605
12945,1,120,current_flow_closeness_centrality_w_mean_0.25,1,2,0.226,0.4167,0.3574
12946,2,121,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2565,0.3781,0.3654
12947,1,122,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2346,0.3943,0.3711
12948,2,123,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2318,0.406,0.3622
12949,1,124,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2296,0.4062,0.3643
12950,0,125,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2593,0.2805,0.4602
12951,0,126,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2883,0.2908,0.4209
12952,1,127,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2329,0.4022,0.3649
12953,1,128,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2289,0.4071,0.3639
12954,1,129,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2257,0.4137,0.3607
12955,0,130,current_flow_closeness_centrality_w_mean_0.25,2,1,0.2606,0.2874,0.4521
12956,2,131,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2308,0.4059,0.3632
12957,0,132,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2382,0.3935,0.3683
12958,1,133,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2236,0.418,0.3584
12959,1,134,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2213,0.4309,0.3478
12960,2,135,current_flow_closeness_centrality_w_mean_0.25,1,3,0.1724,0.4374,0.3902
12961,1,136,current_flow_closeness_centrality_w_mean_0.25,1,3,0.1942,0.4486,0.3572
12962,2,137,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2047,0.4272,0.3681
12963,1,138,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2143,0.4322,0.3535
12964,1,139,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2148,0.4333,0.3519
12965,0,140,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2362,0.3919,0.3719
12966,1,141,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2109,0.4476,0.3415
12967,0,142,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2397,0.389,0.3712
12968,2,143,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2431,0.4219,0.335
12969,0,144,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2374,0.391,0.3716
12970,2,145,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2092,0.437,0.3538
12971,1,146,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2054,0.4438,0.3508
12972,1,147,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2077,0.4471,0.3452
12973,1,148,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2008,0.4342,0.365
12974,1,149,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2102,0.4277,0.3622
12975,1,150,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2039,0.4297,0.3665
12976,0,151,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2356,0.3968,0.3676
12977,0,152,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2305,0.4001,0.3694
12978,2,153,current_flow_closeness_centrality_w_mean_0.25,1,3,0.1628,0.4353,0.4019
12979,1,154,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2322,0.4059,0.362
12980,2,155,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2118,0.4333,0.3548
12981,2,156,current_flow_closeness_centrality_w_mean_0.25,1,3,0.203,0.4297,0.3673
12982,1,157,current_flow_closeness_centrality_w_mean_0.25,1,3,0.1778,0.4796,0.3426
12983,0,158,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2307,0.3999,0.3694
12984,1,159,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2039,0.4452,0.3509
12985,1,160,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2204,0.4272,0.3524
12986,2,161,current_flow_closeness_centrality_w_mean_0.25,1,3,0.1944,0.4346,0.371
12987,1,162,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2116,0.4356,0.3528
12988,0,163,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2333,0.3966,0.3701
12989,2,164,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2531,0.4215,0.3254
12990,1,165,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2153,0.4332,0.3516
12991,2,166,current_flow_closeness_centrality_w_mean_0.25,1,3,0.229,0.4258,0.3452
12992,2,167,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2671,0.4192,0.3137
12993,2,168,current_flow_closeness_centrality_w_mean_0.25,1,3,0.1906,0.4309,0.3785
12994,1,169,current_flow_closeness_centrality_w_mean_0.25,1,3,0.1959,0.459,0.3452
12995,2,170,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2137,0.4312,0.3551
12996,1,171,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2184,0.4207,0.3609
12997,1,172,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2028,0.4431,0.3541
12998,1,173,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2148,0.4387,0.3465
12999,2,174,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2124,0.4314,0.3562
13000,1,175,current_flow_closeness_centrality_w_mean_0.25,1,4,0.2187,0.4423,0.339
13001,0,176,current_flow_closeness_centrality_w_mean_0.25,1,2,0.233,0.3989,0.3681
13002,1,177,current_flow_closeness_centrality_w_mean_0.25,1,4,0.2399,0.4328,0.3273
13003,1,178,current_flow_closeness_centrality_w_mean_0.25,1,4,0.2039,0.4753,0.3207
13004,1,179,current_flow_closeness_centrality_w_mean_0.25,1,4,0.2276,0.4281,0.3443
13005,1,180,current_flow_closeness_centrality_w_mean_0.25,1,4,0.1987,0.4542,0.3472
13006,2,181,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2315,0.4309,0.3377
13007,2,182,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2193,0.4344,0.3463
13008,0,183,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2305,0.3981,0.3715
13009,0,184,current_flow_closeness_centrality_w_mean_0.25,1,2,0.2298,0.4009,0.3693
13010,0,185,current_flow_closeness_centrality_w_mean_0.25,1,3,0.2711,0.4096,0.3193
