,graph_id,method,binary_prediction,true_label,probability_prediction_0,probability_prediction_1,probability_prediction_2
20853,428,closeness_centrality_w_proj_0.40,0,0,0.829344888579119,0.020669781806711095,0.14998532961416983
20854,429,closeness_centrality_w_proj_0.40,0,2,0.46827282162422335,0.13173561438557238,0.3999915639902043
20855,430,closeness_centrality_w_proj_0.40,1,1,0.0007934133366827368,0.786716868337639,0.2124897183256782
20856,431,closeness_centrality_w_proj_0.40,2,1,0.1579101527240067,0.30768716292712595,0.5344026843488674
20857,432,closeness_centrality_w_proj_0.40,0,0,0.9087381954257597,0.008974407433694698,0.08228739714054549
20858,433,closeness_centrality_w_proj_0.40,2,2,0.028660537826976903,0.47595984915943373,0.4953796130135894
20859,434,closeness_centrality_w_proj_0.40,1,2,0.024204579098907258,0.5205241177957605,0.45527130310533215
20860,435,closeness_centrality_w_proj_0.40,2,0,0.3087954865390715,0.17662621816508975,0.5145782952958387
20861,436,closeness_centrality_w_proj_0.40,2,2,0.18687819409214873,0.27521499437745534,0.537906811530396
20862,437,closeness_centrality_w_proj_0.40,2,2,0.03631815017571894,0.46840024753720483,0.49528160228707624
20863,438,closeness_centrality_w_proj_0.40,2,1,0.05069116341195706,0.44238455911368946,0.5069242774743534
20864,439,closeness_centrality_w_proj_0.40,2,1,0.0734725949225504,0.40755956003005084,0.5189678450473988
20865,440,closeness_centrality_w_proj_0.40,0,0,0.9551164696571129,0.0036697391950656546,0.04121379114782145
20866,441,closeness_centrality_w_proj_0.40,2,2,0.043571138492821036,0.45210386312294665,0.5043249983842324
20867,442,closeness_centrality_w_proj_0.40,0,0,0.7315838442205346,0.05265087662027253,0.21576527915919289
20868,443,closeness_centrality_w_proj_0.40,0,0,0.5871718014146532,0.10858103061609105,0.30424716796925577
20869,444,closeness_centrality_w_proj_0.40,1,2,0.014443387032816953,0.5726602582105589,0.4128963547566243
20870,445,closeness_centrality_w_proj_0.40,0,0,0.8432564411917918,0.02013577052900942,0.13660778827919873
20871,446,closeness_centrality_w_proj_0.40,2,1,0.05952828937921535,0.4608019609082295,0.47966974971255516
20872,447,closeness_centrality_w_proj_0.40,2,2,0.24456114402569387,0.2375467088984667,0.5178921470758394
20873,448,closeness_centrality_w_proj_0.40,1,1,0.006158859114190399,0.6380874756770757,0.35575366520873386
20874,449,closeness_centrality_w_proj_0.40,2,1,0.06716834552968001,0.40227543786827036,0.5305562166020497
20875,450,closeness_centrality_w_proj_0.40,1,1,0.0016783963284592795,0.7415228665156983,0.2567987371558424
20876,451,closeness_centrality_w_proj_0.40,2,2,0.4184589698360787,0.1438549529489271,0.4376860772149943
20877,452,closeness_centrality_w_proj_0.40,2,1,0.06459379060896732,0.4605279812958233,0.4748782280952094
20878,453,closeness_centrality_w_proj_0.40,1,2,0.0043554135598972525,0.6633569083755194,0.3322876780645833
20879,454,closeness_centrality_w_proj_0.40,2,2,0.3977046188168683,0.179451382477408,0.4228439987057237
20880,455,closeness_centrality_w_proj_0.40,2,2,0.11382655301370209,0.33881422873432215,0.5473592182519758
20881,456,closeness_centrality_w_proj_0.40,1,2,0.019642191348316847,0.5163423433226009,0.46401546532908233
20882,457,closeness_centrality_w_proj_0.40,1,1,0.0005478280181874924,0.7870352162301093,0.2124169557517032
20883,458,closeness_centrality_w_proj_0.40,0,0,0.9011641454759551,0.009544320972987292,0.08929153355105744
20884,459,closeness_centrality_w_proj_0.40,0,0,0.9139891207159198,0.010391564068797564,0.07561931521528263
20885,460,closeness_centrality_w_proj_0.40,2,2,0.3605732556672209,0.17860275217235072,0.4608239921604283
20886,461,closeness_centrality_w_proj_0.40,1,1,0.011891990614850198,0.5711728090922187,0.41693520029293124
20887,462,closeness_centrality_w_proj_0.40,1,2,0.0024401765637607755,0.7448182430682139,0.2527415803680253
20888,463,closeness_centrality_w_proj_0.40,2,2,0.050964201485787064,0.4513179184969749,0.497717880017238
20889,464,closeness_centrality_w_proj_0.40,0,0,0.9524290277333692,0.004022356991826618,0.04354861527480414
20890,465,closeness_centrality_w_proj_0.40,2,2,0.1617936453358903,0.35301543590000567,0.48519091876410386
20891,466,closeness_centrality_w_proj_0.40,0,2,0.512646391933233,0.11620277065278423,0.3711508374139827
20892,467,closeness_centrality_w_proj_0.40,2,2,0.06054601526565068,0.4174773842060717,0.5219766005282775
20893,468,closeness_centrality_w_proj_0.40,2,2,0.1266895629045288,0.39086938608171085,0.4824410510137604
20894,469,closeness_centrality_w_proj_0.40,1,2,0.024700552399801956,0.6115789364314934,0.36372051116870463
20895,470,closeness_centrality_w_proj_0.40,2,2,0.13026365293330747,0.32430872800199695,0.5454276190646956
20896,471,closeness_centrality_w_proj_0.40,0,0,0.8549821631676874,0.016625079163789663,0.12839275766852304
20897,472,closeness_centrality_w_proj_0.40,2,2,0.29308918368574893,0.21243149037213482,0.4944793259421162
20898,473,closeness_centrality_w_proj_0.40,2,1,0.04130491939968124,0.4532229329248817,0.5054721476754371
20899,474,closeness_centrality_w_proj_0.40,1,1,0.0040264283253016574,0.6808518118027539,0.3151217598719444
20900,0,closeness_centrality_w_proj_0.50,2,1,0.0468676851029778,0.44809960527458714,0.5050327096224351
20901,1,closeness_centrality_w_proj_0.50,2,2,0.029888085642210873,0.43600177204772844,0.5341101423100606
20902,2,closeness_centrality_w_proj_0.50,0,0,0.8033131134416802,0.024903459104588285,0.17178342745373146
20903,3,closeness_centrality_w_proj_0.50,2,1,0.06805879252616975,0.40948836347618595,0.5224528439976442
20904,4,closeness_centrality_w_proj_0.50,1,2,0.001142782966680798,0.8005783597275083,0.198278857305811
20905,5,closeness_centrality_w_proj_0.50,1,1,0.037673200120954375,0.5190060344196927,0.4433207654593529
20906,6,closeness_centrality_w_proj_0.50,2,2,0.26764069761803944,0.23275999570294706,0.4995993066790136
20907,7,closeness_centrality_w_proj_0.50,0,0,0.8881338129431778,0.00896930176741663,0.10289688528940556
20908,8,closeness_centrality_w_proj_0.50,0,2,0.48045668027907446,0.12336497907699957,0.39617834064392604
20909,9,closeness_centrality_w_proj_0.50,2,1,0.0848289698537551,0.40965285731638235,0.5055181728298626
20910,10,closeness_centrality_w_proj_0.50,2,2,0.07810016175878551,0.36546901543575894,0.5564308228054555
20911,11,closeness_centrality_w_proj_0.50,1,2,0.00724273108338386,0.6321382412371365,0.36061902767947973
20912,12,closeness_centrality_w_proj_0.50,1,2,0.026538955217120023,0.5182014343622877,0.4552596104205924
20913,13,closeness_centrality_w_proj_0.50,1,1,0.008963672504792963,0.5659095028733558,0.4251268246218512
20914,14,closeness_centrality_w_proj_0.50,1,1,0.006725128098551407,0.676055300732875,0.31721957116857363
20915,15,closeness_centrality_w_proj_0.50,1,1,0.00019230707649117018,0.8716601398416474,0.1281475530818616
20916,16,closeness_centrality_w_proj_0.50,0,0,0.8082295992218785,0.022822679535694525,0.16894772124242685
20917,17,closeness_centrality_w_proj_0.50,1,1,0.0015635294727820179,0.7694625083217068,0.22897396220551106
20918,18,closeness_centrality_w_proj_0.50,2,1,0.09182403865908674,0.39024999669991856,0.5179259646409946
20919,19,closeness_centrality_w_proj_0.50,1,1,0.004767328424521363,0.670315184541518,0.3249174870339606
20920,20,closeness_centrality_w_proj_0.50,0,0,0.85605533688412,0.016428784737057514,0.1275158783788224
20921,21,closeness_centrality_w_proj_0.50,2,2,0.23002230606794685,0.2578699182928669,0.5121077756391863
20922,22,closeness_centrality_w_proj_0.50,2,1,0.05417557103106211,0.41826924721679315,0.5275551817521448
20923,23,closeness_centrality_w_proj_0.50,2,2,0.07538844695420546,0.4469362433522574,0.47767530969353705
20924,24,closeness_centrality_w_proj_0.50,1,2,0.008746640214681729,0.6149413038657013,0.3763120559196168
20925,25,closeness_centrality_w_proj_0.50,2,2,0.3325310596803563,0.17159281090593975,0.49587612941370396
20926,26,closeness_centrality_w_proj_0.50,2,1,0.07069514331236353,0.4184446339977417,0.5108602226898947
20927,27,closeness_centrality_w_proj_0.50,2,2,0.3846336159176385,0.15187058851304489,0.4634957955693165
20928,28,closeness_centrality_w_proj_0.50,1,2,0.006737401809143303,0.607296320832173,0.3859662773586837
20929,29,closeness_centrality_w_proj_0.50,2,2,0.38312198035930056,0.1624955443154602,0.45438247532523923
20930,30,closeness_centrality_w_proj_0.50,2,1,0.09124246238254666,0.37741821850667034,0.531339319110783
20931,31,closeness_centrality_w_proj_0.50,2,1,0.055705370600336764,0.42582076441339134,0.5184738649862719
20932,32,closeness_centrality_w_proj_0.50,2,2,0.20474197977571879,0.23962206647063766,0.5556359537536436
20933,33,closeness_centrality_w_proj_0.50,2,2,0.1622323621316269,0.3387814670910907,0.4989861707772823
20934,34,closeness_centrality_w_proj_0.50,0,0,0.8931696525609193,0.007633209503909835,0.0991971379351709
20935,35,closeness_centrality_w_proj_0.50,1,2,0.0011481334342378895,0.8101173006089524,0.18873456595680982
20936,36,closeness_centrality_w_proj_0.50,2,2,0.19382843957319407,0.2503085681014862,0.5558629923253197
20937,37,closeness_centrality_w_proj_0.50,1,1,0.0008842645145328499,0.8244052013742535,0.1747105341112136
20938,38,closeness_centrality_w_proj_0.50,1,2,0.004489673970924767,0.7132565608976137,0.2822537651314615
20939,39,closeness_centrality_w_proj_0.50,1,1,0.0006489522630705073,0.8152266435546293,0.18412440418230025
20940,40,closeness_centrality_w_proj_0.50,1,1,0.00038141867628758953,0.8510612084484969,0.14855737287521548
20941,41,closeness_centrality_w_proj_0.50,1,2,0.046549497980775296,0.47787811211671893,0.4755723899025058
20942,42,closeness_centrality_w_proj_0.50,2,2,0.27411274998883295,0.2422433717073912,0.48364387830377586
20943,43,closeness_centrality_w_proj_0.50,1,2,0.014988853632535744,0.5256493338257551,0.4593618125417092
20944,44,closeness_centrality_w_proj_0.50,0,0,0.8530806432992125,0.014447881165882186,0.1324714755349053
20945,45,closeness_centrality_w_proj_0.50,0,0,0.7615678380169046,0.02779186625734769,0.2106402957257477
20946,46,closeness_centrality_w_proj_0.50,2,2,0.3895993666809334,0.16595569694666185,0.4444449363724048
20947,47,closeness_centrality_w_proj_0.50,1,1,0.03678483412862607,0.5112089176939077,0.45200624817746626
20948,48,closeness_centrality_w_proj_0.50,1,1,0.0021766346220334766,0.7676188306694253,0.23020453470854127
20949,49,closeness_centrality_w_proj_0.50,1,1,0.001173001212699505,0.7880413828946898,0.21078561589261066
20950,50,closeness_centrality_w_proj_0.50,1,1,0.00043666066641212336,0.8279487140659904,0.1716146252675976
20951,51,closeness_centrality_w_proj_0.50,2,2,0.385469311477467,0.15253681363941302,0.4619938748831199
20952,52,closeness_centrality_w_proj_0.50,2,1,0.0315960424326154,0.4779751571148815,0.490428800452503
20953,53,closeness_centrality_w_proj_0.50,1,1,0.0029935738316623573,0.6699854146474005,0.32702101152093715
20954,54,closeness_centrality_w_proj_0.50,1,1,0.00021201741298862556,0.8760339868327561,0.1237539957542553
20955,55,closeness_centrality_w_proj_0.50,1,1,0.0006947773711654918,0.7871505236246145,0.21215469900421993
20956,56,closeness_centrality_w_proj_0.50,1,2,0.009564717998467143,0.6394609822062467,0.35097429979528616
20957,57,closeness_centrality_w_proj_0.50,2,1,0.044166090973229294,0.4697470602546918,0.4860868487720789
20958,58,closeness_centrality_w_proj_0.50,2,1,0.05745348349598081,0.44759498014893384,0.49495153635508543
20959,59,closeness_centrality_w_proj_0.50,2,0,0.4374452820949077,0.11755937771855018,0.4449953401865422
20960,60,closeness_centrality_w_proj_0.50,2,1,0.06126243467232301,0.40418857134861824,0.5345489939790586
20961,61,closeness_centrality_w_proj_0.50,2,2,0.3498752796178611,0.18976921611347602,0.4603555042686628
20962,62,closeness_centrality_w_proj_0.50,2,1,0.07478103897135258,0.42066778911531555,0.5045511719133319
20963,63,closeness_centrality_w_proj_0.50,2,1,0.050244389355281964,0.44788993000948935,0.5018656806352286
20964,64,closeness_centrality_w_proj_0.50,0,0,0.9741802941375974,0.001210968664624117,0.024608737197778528
20965,65,closeness_centrality_w_proj_0.50,0,0,0.8720983979558694,0.013209322183092181,0.11469227986103843
20966,66,closeness_centrality_w_proj_0.50,2,2,0.04783514898618317,0.4110307933674817,0.5411340576463353
20967,67,closeness_centrality_w_proj_0.50,0,0,0.8653238405572408,0.014311536255131962,0.12036462318762732
20968,68,closeness_centrality_w_proj_0.50,1,1,0.006991309826842088,0.6696177754474255,0.3233909147257324
20969,69,closeness_centrality_w_proj_0.50,1,1,0.016956935331453184,0.546318649998022,0.43672441467052475
20970,70,closeness_centrality_w_proj_0.50,1,1,0.0003110068864012788,0.840699962533421,0.15898903058017777
20971,71,closeness_centrality_w_proj_0.50,2,2,0.056814347432606986,0.42914891481057316,0.5140367377568198
20972,72,closeness_centrality_w_proj_0.50,1,1,0.0017257506076457016,0.7614397700437747,0.23683447934857965
20973,73,closeness_centrality_w_proj_0.50,0,0,0.9642138594439977,0.0019287574509107934,0.033857383105091364
20974,74,closeness_centrality_w_proj_0.50,1,1,0.011414035897187069,0.6356994789852976,0.3528864851175154
20975,75,closeness_centrality_w_proj_0.50,1,1,0.003765958003195451,0.6576797827859407,0.33855425921086385
20976,76,closeness_centrality_w_proj_0.50,1,2,0.001499115308080965,0.8051832656343891,0.1933176190575299
20977,77,closeness_centrality_w_proj_0.50,1,2,0.001204898005901106,0.822949841705737,0.17584526028836203
20978,78,closeness_centrality_w_proj_0.50,0,0,0.7536995593192166,0.028713010554244918,0.21758743012653833
20979,79,closeness_centrality_w_proj_0.50,1,1,0.00019504209436810606,0.8609606794011055,0.13884427850452633
20980,80,closeness_centrality_w_proj_0.50,2,2,0.10006932877177865,0.32550196485925237,0.5744287063689689
20981,81,closeness_centrality_w_proj_0.50,0,0,0.5761915955493597,0.07428053167577052,0.3495278727748697
20982,82,closeness_centrality_w_proj_0.50,1,1,0.009280458349313368,0.631238181467137,0.3594813601835498
20983,83,closeness_centrality_w_proj_0.50,2,1,0.045587726577732926,0.4570778040866054,0.4973344693356615
20984,84,closeness_centrality_w_proj_0.50,0,0,0.9608100480324406,0.0023156742637083236,0.03687427770385114
20985,85,closeness_centrality_w_proj_0.50,2,2,0.019680020343903135,0.47938223473711467,0.5009377449189822
20986,86,closeness_centrality_w_proj_0.50,1,1,0.0331150429004804,0.5149047642376442,0.4519801928618755
20987,87,closeness_centrality_w_proj_0.50,2,2,0.09202479148952265,0.3698350957098468,0.5381401128006306
20988,88,closeness_centrality_w_proj_0.50,1,2,0.005600212284202792,0.6539604239846393,0.34043936373115785
20989,89,closeness_centrality_w_proj_0.50,1,1,0.024503905944828038,0.5257451567683143,0.4497509372868577
20990,90,closeness_centrality_w_proj_0.50,2,2,0.019250976478517406,0.4719923857773516,0.508756637744131
20991,91,closeness_centrality_w_proj_0.50,2,2,0.051293118838496715,0.39072660956077926,0.5579802716007239
20992,92,closeness_centrality_w_proj_0.50,1,1,0.0026508494705746472,0.7239285806235208,0.2734205699059046
20993,93,closeness_centrality_w_proj_0.50,0,2,0.43917965930271025,0.1375988002916802,0.42322154040560955
20994,94,closeness_centrality_w_proj_0.50,2,1,0.06784226663614715,0.4125734709505202,0.5195842624133326
20995,95,closeness_centrality_w_proj_0.50,1,1,0.022308182706551397,0.5234280871142502,0.45426373017919847
20996,96,closeness_centrality_w_proj_0.50,1,1,0.01658721147995984,0.5631181086618999,0.4202946798581403
20997,97,closeness_centrality_w_proj_0.50,2,1,0.09218830910544802,0.3764751941067556,0.5313364967877964
20998,98,closeness_centrality_w_proj_0.50,2,0,0.21399344756967983,0.22278794731456095,0.5632186051157593
20999,99,closeness_centrality_w_proj_0.50,0,0,0.9368957036085235,0.005267263415545264,0.057837032975931214
21000,100,closeness_centrality_w_proj_0.50,2,2,0.05873637844089358,0.3856249342159987,0.5556386873431077
21001,101,closeness_centrality_w_proj_0.50,1,1,0.001846463593328851,0.7320743920458354,0.2660791443608358
21002,102,closeness_centrality_w_proj_0.50,2,2,0.12270303868052423,0.3152495422654002,0.5620474190540756
21003,103,closeness_centrality_w_proj_0.50,1,2,0.043934867054168436,0.5774056629047575,0.37865947004107414
21004,104,closeness_centrality_w_proj_0.50,0,0,0.8842130997403314,0.009319804361099582,0.10646709589856913
21005,105,closeness_centrality_w_proj_0.50,2,2,0.02938022408161966,0.44217083702507576,0.5284489388933047
21006,106,closeness_centrality_w_proj_0.50,1,1,0.0009971845769102315,0.7983026276347869,0.20070018778830298
21007,107,closeness_centrality_w_proj_0.50,2,2,0.043266544310051544,0.4410627268733627,0.5156707288165857
21008,108,closeness_centrality_w_proj_0.50,1,1,0.0026794611643870887,0.6960428983379442,0.3012776404976687
21009,109,closeness_centrality_w_proj_0.50,0,0,0.9659675858316287,0.0019041466916844393,0.0321282674766868
21010,110,closeness_centrality_w_proj_0.50,1,2,0.010763427893101593,0.5672139344032842,0.4220226377036141
21011,111,closeness_centrality_w_proj_0.50,2,1,0.05906626795639467,0.40955229847530067,0.5313814335683046
21012,112,closeness_centrality_w_proj_0.50,2,2,0.20960200956192226,0.2326179118674317,0.557780078570646
21013,113,closeness_centrality_w_proj_0.50,2,2,0.019829385654219097,0.4617382077493037,0.5184324065964773
21014,114,closeness_centrality_w_proj_0.50,2,1,0.038007955649981155,0.4378548778330933,0.5241371665169255
21015,115,closeness_centrality_w_proj_0.50,1,1,0.0003932642883212245,0.817452992234894,0.1821537434767847
21016,116,closeness_centrality_w_proj_0.50,1,1,0.0029049721575444905,0.6749843275133338,0.3221107003291217
21017,117,closeness_centrality_w_proj_0.50,2,2,0.2886279782728632,0.1920549488919983,0.5193170728351385
21018,118,closeness_centrality_w_proj_0.50,2,2,0.1530806361056009,0.2852997894706837,0.5616195744237155
21019,119,closeness_centrality_w_proj_0.50,1,2,0.0047218762286304365,0.7122774669230044,0.28300065684836506
21020,120,closeness_centrality_w_proj_0.50,1,1,0.008285319458767915,0.6153547178498687,0.37635996269136346
21021,121,closeness_centrality_w_proj_0.50,1,2,0.0033436631993870687,0.730741560087355,0.26591477671325786
21022,122,closeness_centrality_w_proj_0.50,1,1,0.03607893684119881,0.5205955825108692,0.4433254806479319
21023,123,closeness_centrality_w_proj_0.50,2,2,0.2627809245209425,0.23149670146736093,0.5057223740116966
21024,124,closeness_centrality_w_proj_0.50,1,1,0.038622577897076966,0.4940951307923534,0.4672822913105697
21025,125,closeness_centrality_w_proj_0.50,0,0,0.8832458010240243,0.01084660963283032,0.10590758934314533
21026,126,closeness_centrality_w_proj_0.50,0,0,0.72249748328574,0.04354008443853804,0.2339624322757219
21027,127,closeness_centrality_w_proj_0.50,2,1,0.04354881407805661,0.4325803270242986,0.5238708588976447
21028,128,closeness_centrality_w_proj_0.50,2,1,0.04921568565982714,0.43692464375809453,0.5138596705820784
21029,129,closeness_centrality_w_proj_0.50,1,1,0.004102988607212158,0.7704705697600092,0.22542644163277875
21030,130,closeness_centrality_w_proj_0.50,2,0,0.36746363751690053,0.12946008328897327,0.5030762791941262
21031,131,closeness_centrality_w_proj_0.50,1,2,0.014132040083738643,0.552002013271443,0.4338659466448184
21032,132,closeness_centrality_w_proj_0.50,0,0,0.81494962663328,0.024320320408866475,0.16073005295785356
21033,133,closeness_centrality_w_proj_0.50,1,1,0.00027123450530450215,0.8662522752972418,0.13347649019745372
21034,134,closeness_centrality_w_proj_0.50,2,1,0.034405119770621655,0.47934419415370705,0.4862506860756712
21035,135,closeness_centrality_w_proj_0.50,2,2,0.07140597354526566,0.3666259931348303,0.561968033319904
21036,136,closeness_centrality_w_proj_0.50,2,1,0.06109114008643002,0.4052012240567287,0.5337076358568412
21037,137,closeness_centrality_w_proj_0.50,1,2,0.011427827656704692,0.6027368197688616,0.38583535257443363
21038,138,closeness_centrality_w_proj_0.50,1,1,0.003947560813651924,0.7164345492382083,0.27961788994813974
21039,139,closeness_centrality_w_proj_0.50,1,1,0.0006964983120701782,0.7890019035291937,0.21030159815873617
21040,140,closeness_centrality_w_proj_0.50,0,0,0.9150918905049619,0.0067644235188058155,0.07814368597623235
21041,141,closeness_centrality_w_proj_0.50,1,1,0.007347270478690137,0.620258660591669,0.3723940689296409
21042,142,closeness_centrality_w_proj_0.50,0,0,0.9015424163569355,0.008063992355489947,0.09039359128757452
21043,143,closeness_centrality_w_proj_0.50,2,2,0.2772339089931538,0.2098605696464055,0.5129055213604408
21044,144,closeness_centrality_w_proj_0.50,0,0,0.7231002027907059,0.03562511366204628,0.24127468354724785
21045,145,closeness_centrality_w_proj_0.50,0,2,0.43640694707002897,0.1392322439422859,0.4243608089876852
21046,146,closeness_centrality_w_proj_0.50,1,1,0.021181514705943302,0.5216317789711035,0.4571867063229533
21047,147,closeness_centrality_w_proj_0.50,1,1,0.00048413073351650794,0.825230292924855,0.1742855763416285
21048,148,closeness_centrality_w_proj_0.50,2,1,0.08187198622067071,0.3860428870108889,0.5320851267684404
21049,149,closeness_centrality_w_proj_0.50,2,1,0.037105466949730416,0.44682511705667505,0.5160694159935945
21050,150,closeness_centrality_w_proj_0.50,1,1,0.01857062216637315,0.5627529276927573,0.4186764501408695
21051,151,closeness_centrality_w_proj_0.50,0,0,0.9307883155150456,0.0043215267784627,0.06489015770649172
21052,152,closeness_centrality_w_proj_0.50,0,0,0.8675782005797151,0.016643185143365026,0.11577861427691989
21053,153,closeness_centrality_w_proj_0.50,1,2,0.01725625300940592,0.4935271723115149,0.4892165746790792
21054,154,closeness_centrality_w_proj_0.50,1,1,0.0013073697851025176,0.7831153980270469,0.2155772321878505
21055,155,closeness_centrality_w_proj_0.50,2,2,0.31390813353860547,0.21353555499649932,0.4725563114648951
21056,156,closeness_centrality_w_proj_0.50,2,2,0.1941054796639286,0.3168196614103763,0.4890748589256952
21057,157,closeness_centrality_w_proj_0.50,1,1,0.0004193492207703033,0.8428531648618177,0.1567274859174121
21058,158,closeness_centrality_w_proj_0.50,0,0,0.8145892420429267,0.020771742399844785,0.16463901555722862
21059,159,closeness_centrality_w_proj_0.50,2,1,0.07277081142872262,0.4060910317389429,0.5211381568323344
21060,160,closeness_centrality_w_proj_0.50,1,1,0.0007565900357823171,0.8037009582556386,0.19554245170857895
21061,161,closeness_centrality_w_proj_0.50,1,2,0.0013113671787372732,0.7954392277345415,0.20324940508672143
21062,162,closeness_centrality_w_proj_0.50,2,1,0.033347928416717056,0.4662480657950602,0.5004040057882227
21063,163,closeness_centrality_w_proj_0.50,0,0,0.8573485544435858,0.016728937690482476,0.12592250786593168
21064,164,closeness_centrality_w_proj_0.50,1,2,0.011353677014246357,0.7176706077797397,0.27097571520601405
21065,165,closeness_centrality_w_proj_0.50,1,1,0.0002757483952564367,0.847113221640693,0.15261102996405052
21066,166,closeness_centrality_w_proj_0.50,2,2,0.2346214663704152,0.23251228884444225,0.5328662447851426
21067,167,closeness_centrality_w_proj_0.50,2,2,0.07489699903508575,0.3561087177656964,0.5689942831992179
21068,168,closeness_centrality_w_proj_0.50,1,2,0.0032916454574713097,0.7424065373482096,0.25430181719431916
21069,169,closeness_centrality_w_proj_0.50,1,1,0.0012519446151055612,0.7885925714610347,0.21015548392385977
21070,170,closeness_centrality_w_proj_0.50,0,2,0.5146443359511635,0.111128639996365,0.37422702405247155
21071,171,closeness_centrality_w_proj_0.50,1,1,0.005678115818579273,0.6243648368535616,0.36995704732785917
21072,172,closeness_centrality_w_proj_0.50,1,1,0.00017081755772817023,0.8739696380690573,0.12585954437321462
21073,173,closeness_centrality_w_proj_0.50,1,1,0.0020566963113808965,0.7526831942675855,0.24526010942103377
21074,174,closeness_centrality_w_proj_0.50,2,2,0.02231759300938821,0.4676582557370655,0.5100241512535463
21075,175,closeness_centrality_w_proj_0.50,2,1,0.07677459406624962,0.42308825956244,0.5001371463713103
21076,176,closeness_centrality_w_proj_0.50,0,0,0.500154593600747,0.08879548821991723,0.41104991817933595
21077,177,closeness_centrality_w_proj_0.50,1,1,0.000395634540734824,0.8153721735698369,0.18423219188942813
21078,178,closeness_centrality_w_proj_0.50,1,1,0.00038592755405716895,0.8398822804218747,0.15973179202406798
21079,179,closeness_centrality_w_proj_0.50,1,1,0.0011688298770172311,0.7704574012937201,0.22837376882926264
21080,180,closeness_centrality_w_proj_0.50,1,1,0.00048425790175553806,0.8424368246955565,0.15707891740268803
21081,181,closeness_centrality_w_proj_0.50,1,2,0.02174882912167424,0.4974824169781416,0.4807687539001842
21082,182,closeness_centrality_w_proj_0.50,1,2,0.02034032016819492,0.5069389405826145,0.4727207392491907
21083,183,closeness_centrality_w_proj_0.50,0,0,0.9125202827330253,0.007307223177751772,0.08017249408922275
21084,184,closeness_centrality_w_proj_0.50,0,0,0.9235610176464312,0.005852232834471866,0.07058674951909695
21085,185,closeness_centrality_w_proj_0.50,0,0,0.8019331232938418,0.02104707614648404,0.1770198005596742
21086,186,closeness_centrality_w_proj_0.50,0,0,0.7599684559525791,0.032894258262610485,0.20713728578481047
21087,187,closeness_centrality_w_proj_0.50,2,1,0.07471571069013451,0.3948320983092389,0.5304521910006267
21088,188,closeness_centrality_w_proj_0.50,1,1,0.00024115051066079946,0.8651139772071578,0.13464487228218153
21089,189,closeness_centrality_w_proj_0.50,1,1,0.00030332098126719005,0.8558796591277318,0.14381701989100107
21090,190,closeness_centrality_w_proj_0.50,1,1,0.004435612657471135,0.6735406602276514,0.3220237271148775
21091,191,closeness_centrality_w_proj_0.50,2,1,0.07421306831648358,0.4333039819357081,0.4924829497478082
21092,192,closeness_centrality_w_proj_0.50,1,1,0.0020996836000915383,0.7085117269147233,0.2893885894851851
21093,193,closeness_centrality_w_proj_0.50,1,1,0.00039459608485631874,0.8320545124545041,0.1675508914606396
21094,194,closeness_centrality_w_proj_0.50,2,2,0.3607161042759108,0.18595435843018981,0.45332953729389946
21095,195,closeness_centrality_w_proj_0.50,2,0,0.256716459701448,0.19974451955341224,0.5435390207451397
21096,196,closeness_centrality_w_proj_0.50,1,2,0.00837993657633642,0.7074075362713921,0.2842125271522714
21097,197,closeness_centrality_w_proj_0.50,2,2,0.2790687764030164,0.19292564882895508,0.5280055747680285
21098,198,closeness_centrality_w_proj_0.50,2,2,0.2879819404208065,0.2187187549330253,0.49329930464616817
21099,199,closeness_centrality_w_proj_0.50,1,2,0.02337737539856164,0.5399062348943231,0.43671638970711524
21100,200,closeness_centrality_w_proj_0.50,0,0,0.9466584875081719,0.0033496548929016798,0.04999185759892632
21101,201,closeness_centrality_w_proj_0.50,2,2,0.23148123362943263,0.2691609849293747,0.49935778144119286
21102,202,closeness_centrality_w_proj_0.50,1,2,0.004668404541188312,0.6991850742285968,0.29614652123021495
21103,203,closeness_centrality_w_proj_0.50,2,2,0.32173218885486576,0.18604082708517877,0.4922269840599555
21104,204,closeness_centrality_w_proj_0.50,0,0,0.7395062071425642,0.03479238671698921,0.22570140614044668
21105,205,closeness_centrality_w_proj_0.50,2,2,0.021875044127706314,0.47921014684374325,0.49891480902855045
21106,206,closeness_centrality_w_proj_0.50,2,1,0.06349392084203645,0.44469386048262305,0.49181221867534036
21107,207,closeness_centrality_w_proj_0.50,1,1,0.02648201649657989,0.5195015304658651,0.454016453037555
21108,208,closeness_centrality_w_proj_0.50,2,1,0.08176566592359426,0.389086434696528,0.5291478993798778
21109,209,closeness_centrality_w_proj_0.50,2,0,0.274427240879657,0.18827692443006647,0.5372958346902765
21110,210,closeness_centrality_w_proj_0.50,2,1,0.07413923327338749,0.38077340395870035,0.5450873627679121
21111,211,closeness_centrality_w_proj_0.50,2,1,0.05456218139970467,0.41984949300516283,0.5255883255951325
21112,212,closeness_centrality_w_proj_0.50,1,1,0.001173621778159614,0.7537039514096253,0.24512242681221505
21113,213,closeness_centrality_w_proj_0.50,1,2,0.03278304694873041,0.6203008925696685,0.3469160604816011
21114,214,closeness_centrality_w_proj_0.50,0,0,0.4587865481432007,0.10511273916082338,0.4361007126959758
