,true_label,graph_id,method,binary_prediction,fold,probability_prediction_0,probability_prediction_1,probability_prediction_2
17078,2,878,closeness_centrality_concat,0,9,0.521,0.1057,0.3733
17079,2,879,closeness_centrality_concat,2,9,0.4076,0.1056,0.4868
17080,0,880,closeness_centrality_concat,0,9,0.5511,0.0943,0.3547
17081,2,881,closeness_centrality_concat,0,9,0.5152,0.1066,0.3783
17082,2,882,closeness_centrality_concat,2,9,0.3586,0.0852,0.5562
17083,1,883,closeness_centrality_concat,0,9,0.515,0.1156,0.3694
17084,0,884,closeness_centrality_concat,0,9,0.7103,0.1014,0.1883
17085,1,885,closeness_centrality_concat,2,9,0.364,0.1004,0.5356
17086,1,886,closeness_centrality_concat,0,9,0.5069,0.1142,0.3789
17087,2,887,closeness_centrality_concat,0,9,0.5442,0.0953,0.3605
17088,0,888,closeness_centrality_concat,0,9,0.6249,0.0928,0.2823
17089,2,889,closeness_centrality_concat,2,9,0.3818,0.1108,0.5074
17090,0,890,closeness_centrality_concat,2,9,0.4237,0.1118,0.4645
17091,2,891,closeness_centrality_concat,2,9,0.3506,0.0936,0.5558
17092,2,892,closeness_centrality_concat,2,9,0.3066,0.0904,0.603
17093,1,893,closeness_centrality_concat,0,9,0.5984,0.1206,0.2809
17094,2,894,closeness_centrality_concat,2,9,0.2379,0.0829,0.6792
17095,2,895,closeness_centrality_concat,2,9,0.1956,0.0724,0.7319
17096,0,896,closeness_centrality_concat,2,9,0.433,0.0944,0.4726
17097,2,897,closeness_centrality_concat,0,9,0.576,0.1137,0.3103
17098,0,898,closeness_centrality_concat,0,9,0.7575,0.0965,0.146
17099,2,899,closeness_centrality_concat,2,9,0.3058,0.1018,0.5924
17100,0,0,closeness_centrality_p_proj_True,0,0,0.5199,0.1028,0.3773
17101,2,1,closeness_centrality_p_proj_True,2,0,0.0777,0.0512,0.8711
17102,2,2,closeness_centrality_p_proj_True,0,0,0.4624,0.1275,0.4101
17103,2,3,closeness_centrality_p_proj_True,2,0,0.3365,0.0948,0.5687
17104,2,4,closeness_centrality_p_proj_True,2,0,0.1607,0.0542,0.7851
17105,1,5,closeness_centrality_p_proj_True,0,0,0.5179,0.1423,0.3398
17106,2,6,closeness_centrality_p_proj_True,2,0,0.2273,0.0796,0.6931
17107,2,7,closeness_centrality_p_proj_True,0,0,0.5482,0.0897,0.3621
17108,0,8,closeness_centrality_p_proj_True,2,0,0.4484,0.0922,0.4594
17109,2,9,closeness_centrality_p_proj_True,2,0,0.2995,0.0827,0.6178
17110,0,10,closeness_centrality_p_proj_True,2,0,0.3917,0.0709,0.5373
17111,1,11,closeness_centrality_p_proj_True,0,0,0.479,0.1353,0.3856
17112,2,12,closeness_centrality_p_proj_True,2,0,0.2973,0.0728,0.6299
17113,0,13,closeness_centrality_p_proj_True,0,0,0.5953,0.0865,0.3182
17114,2,14,closeness_centrality_p_proj_True,2,0,0.0511,0.0284,0.9205
17115,0,15,closeness_centrality_p_proj_True,0,0,0.6609,0.114,0.2251
17116,2,16,closeness_centrality_p_proj_True,2,0,0.1237,0.0623,0.814
17117,0,17,closeness_centrality_p_proj_True,2,0,0.4309,0.0871,0.4819
17118,1,18,closeness_centrality_p_proj_True,2,0,0.2095,0.0905,0.6999
17119,2,19,closeness_centrality_p_proj_True,2,0,0.3837,0.1062,0.5101
17120,0,20,closeness_centrality_p_proj_True,0,0,0.5528,0.0982,0.349
17121,2,21,closeness_centrality_p_proj_True,0,0,0.4637,0.0964,0.4399
17122,2,22,closeness_centrality_p_proj_True,2,0,0.2591,0.0727,0.6682
17123,2,23,closeness_centrality_p_proj_True,2,0,0.3995,0.0836,0.5169
17124,1,24,closeness_centrality_p_proj_True,0,0,0.5463,0.1091,0.3446
17125,2,25,closeness_centrality_p_proj_True,2,0,0.2476,0.0756,0.6768
17126,2,26,closeness_centrality_p_proj_True,2,0,0.1817,0.0677,0.7506
17127,2,27,closeness_centrality_p_proj_True,2,0,0.2061,0.0711,0.7228
17128,2,28,closeness_centrality_p_proj_True,2,0,0.2288,0.0799,0.6912
17129,2,29,closeness_centrality_p_proj_True,2,0,0.3419,0.1026,0.5555
17130,1,30,closeness_centrality_p_proj_True,2,0,0.4014,0.117,0.4816
17131,1,31,closeness_centrality_p_proj_True,2,0,0.3202,0.0965,0.5833
17132,2,32,closeness_centrality_p_proj_True,2,0,0.3129,0.0937,0.5933
17133,2,33,closeness_centrality_p_proj_True,2,0,0.3544,0.1076,0.538
17134,2,34,closeness_centrality_p_proj_True,0,0,0.5217,0.0808,0.3975
17135,0,35,closeness_centrality_p_proj_True,2,0,0.4203,0.078,0.5017
17136,2,36,closeness_centrality_p_proj_True,0,0,0.5134,0.0907,0.3959
17137,0,37,closeness_centrality_p_proj_True,0,0,0.4414,0.1219,0.4367
17138,0,38,closeness_centrality_p_proj_True,0,0,0.7607,0.1,0.1394
17139,0,39,closeness_centrality_p_proj_True,0,0,0.5116,0.0954,0.393
17140,0,40,closeness_centrality_p_proj_True,2,0,0.4399,0.096,0.4641
17141,2,41,closeness_centrality_p_proj_True,0,0,0.5235,0.1031,0.3734
17142,2,42,closeness_centrality_p_proj_True,0,0,0.5766,0.0864,0.3371
17143,2,43,closeness_centrality_p_proj_True,0,0,0.4589,0.114,0.4271
17144,0,44,closeness_centrality_p_proj_True,0,0,0.5473,0.1111,0.3415
17145,0,45,closeness_centrality_p_proj_True,0,0,0.4948,0.0977,0.4075
17146,2,46,closeness_centrality_p_proj_True,2,0,0.1486,0.0595,0.7919
17147,2,47,closeness_centrality_p_proj_True,2,0,0.3741,0.1015,0.5244
17148,0,48,closeness_centrality_p_proj_True,0,0,0.6302,0.0859,0.2839
17149,1,49,closeness_centrality_p_proj_True,0,0,0.5701,0.1329,0.297
17150,2,50,closeness_centrality_p_proj_True,2,0,0.3245,0.0857,0.5899
17151,2,51,closeness_centrality_p_proj_True,2,0,0.291,0.0822,0.6268
17152,0,52,closeness_centrality_p_proj_True,2,0,0.4439,0.1102,0.4459
17153,1,53,closeness_centrality_p_proj_True,0,0,0.497,0.1129,0.3901
17154,2,54,closeness_centrality_p_proj_True,0,0,0.4713,0.0935,0.4352
17155,1,55,closeness_centrality_p_proj_True,2,0,0.3792,0.1081,0.5127
17156,1,56,closeness_centrality_p_proj_True,0,0,0.4452,0.1158,0.439
17157,0,57,closeness_centrality_p_proj_True,2,0,0.4286,0.0707,0.5007
17158,1,58,closeness_centrality_p_proj_True,2,1,0.3877,0.1315,0.4808
17159,2,59,closeness_centrality_p_proj_True,2,0,0.0905,0.04,0.8695
17160,2,60,closeness_centrality_p_proj_True,2,0,0.1976,0.0872,0.7151
17161,2,61,closeness_centrality_p_proj_True,2,0,0.3578,0.0747,0.5675
17162,2,62,closeness_centrality_p_proj_True,2,0,0.2459,0.0843,0.6698
17163,2,63,closeness_centrality_p_proj_True,2,0,0.4394,0.0996,0.461
17164,0,64,closeness_centrality_p_proj_True,0,0,0.4742,0.103,0.4228
17165,2,65,closeness_centrality_p_proj_True,2,0,0.3048,0.1007,0.5946
17166,2,66,closeness_centrality_p_proj_True,0,0,0.4665,0.0924,0.4412
17167,2,67,closeness_centrality_p_proj_True,0,0,0.4583,0.0874,0.4544
17168,2,68,closeness_centrality_p_proj_True,2,0,0.2298,0.0833,0.6869
17169,2,69,closeness_centrality_p_proj_True,2,0,0.2486,0.0832,0.6682
17170,0,70,closeness_centrality_p_proj_True,0,0,0.7084,0.1169,0.1748
17171,2,71,closeness_centrality_p_proj_True,2,0,0.3465,0.0866,0.5669
17172,2,72,closeness_centrality_p_proj_True,0,0,0.5452,0.114,0.3408
17173,2,73,closeness_centrality_p_proj_True,2,0,0.1091,0.0484,0.8426
17174,1,74,closeness_centrality_p_proj_True,2,1,0.394,0.1765,0.4294
17175,2,75,closeness_centrality_p_proj_True,2,0,0.3433,0.0869,0.5698
17176,2,76,closeness_centrality_p_proj_True,2,1,0.2701,0.135,0.5949
17177,2,77,closeness_centrality_p_proj_True,0,1,0.5543,0.1092,0.3364
17178,2,78,closeness_centrality_p_proj_True,0,1,0.5973,0.1218,0.2809
17179,0,79,closeness_centrality_p_proj_True,0,0,0.5716,0.0985,0.3299
17180,2,80,closeness_centrality_p_proj_True,0,1,0.5752,0.1154,0.3094
17181,2,81,closeness_centrality_p_proj_True,2,1,0.1968,0.0963,0.7068
17182,1,82,closeness_centrality_p_proj_True,0,1,0.4425,0.1384,0.4191
17183,1,83,closeness_centrality_p_proj_True,0,1,0.516,0.138,0.3459
17184,0,84,closeness_centrality_p_proj_True,0,0,0.54,0.1133,0.3467
17185,1,85,closeness_centrality_p_proj_True,0,1,0.5755,0.1476,0.277
17186,0,86,closeness_centrality_p_proj_True,2,0,0.2706,0.0748,0.6546
17187,0,87,closeness_centrality_p_proj_True,2,0,0.2751,0.0679,0.657
17188,2,88,closeness_centrality_p_proj_True,0,1,0.4703,0.1121,0.4176
17189,0,89,closeness_centrality_p_proj_True,2,0,0.2041,0.0376,0.7582
17190,1,90,closeness_centrality_p_proj_True,0,1,0.4227,0.1619,0.4154
17191,1,91,closeness_centrality_p_proj_True,2,1,0.3186,0.1105,0.5709
17192,0,92,closeness_centrality_p_proj_True,2,0,0.3769,0.0843,0.5388
17193,0,93,closeness_centrality_p_proj_True,2,0,0.4102,0.109,0.4808
17194,2,94,closeness_centrality_p_proj_True,2,1,0.1385,0.0625,0.799
17195,0,95,closeness_centrality_p_proj_True,2,0,0.4223,0.1137,0.4641
17196,2,96,closeness_centrality_p_proj_True,2,1,0.3068,0.1074,0.5858
17197,2,97,closeness_centrality_p_proj_True,0,1,0.5365,0.0909,0.3726
17198,2,98,closeness_centrality_p_proj_True,0,1,0.4631,0.1065,0.4304
17199,2,99,closeness_centrality_p_proj_True,0,1,0.5156,0.098,0.3864
17200,0,100,closeness_centrality_p_proj_True,2,0,0.3139,0.0732,0.613
17201,0,101,closeness_centrality_p_proj_True,0,0,0.5646,0.0841,0.3512
17202,0,102,closeness_centrality_p_proj_True,2,0,0.354,0.1015,0.5446
17203,2,103,closeness_centrality_p_proj_True,2,1,0.4008,0.113,0.4862
17204,0,104,closeness_centrality_p_proj_True,2,0,0.264,0.0634,0.6726
17205,1,105,closeness_centrality_p_proj_True,2,1,0.391,0.1211,0.488
17206,2,106,closeness_centrality_p_proj_True,2,1,0.357,0.0923,0.5507
17207,2,107,closeness_centrality_p_proj_True,0,1,0.4384,0.1393,0.4222
17208,2,108,closeness_centrality_p_proj_True,0,1,0.5742,0.113,0.3127
17209,2,109,closeness_centrality_p_proj_True,0,1,0.4746,0.1181,0.4073
17210,0,110,closeness_centrality_p_proj_True,0,0,0.4682,0.1057,0.4261
17211,0,111,closeness_centrality_p_proj_True,0,0,0.7648,0.0936,0.1415
17212,2,112,closeness_centrality_p_proj_True,2,1,0.2751,0.0988,0.6262
17213,2,113,closeness_centrality_p_proj_True,2,1,0.2517,0.1245,0.6238
17214,0,114,closeness_centrality_p_proj_True,0,0,0.6134,0.1257,0.2609
17215,2,115,closeness_centrality_p_proj_True,0,1,0.5877,0.1047,0.3075
17216,0,116,closeness_centrality_p_proj_True,0,0,0.6237,0.1319,0.2443
17217,1,117,closeness_centrality_p_proj_True,0,1,0.7464,0.1241,0.1295
17218,0,118,closeness_centrality_p_proj_True,0,1,0.7637,0.132,0.1042
17219,0,119,closeness_centrality_p_proj_True,2,1,0.4402,0.1194,0.4404
17220,0,120,closeness_centrality_p_proj_True,0,1,0.6549,0.1364,0.2086
17221,0,121,closeness_centrality_p_proj_True,0,1,0.5531,0.141,0.3059
17222,1,122,closeness_centrality_p_proj_True,2,1,0.3768,0.1332,0.49
17223,2,123,closeness_centrality_p_proj_True,2,1,0.2212,0.1002,0.6785
17224,0,124,closeness_centrality_p_proj_True,0,1,0.5532,0.1078,0.339
17225,0,125,closeness_centrality_p_proj_True,0,1,0.488,0.1398,0.3722
17226,0,126,closeness_centrality_p_proj_True,0,1,0.5382,0.118,0.3438
17227,0,127,closeness_centrality_p_proj_True,2,1,0.4087,0.1369,0.4544
17228,1,128,closeness_centrality_p_proj_True,2,2,0.3957,0.1695,0.4348
17229,0,129,closeness_centrality_p_proj_True,0,1,0.5234,0.1025,0.3741
17230,0,130,closeness_centrality_p_proj_True,0,1,0.524,0.1,0.376
17231,2,131,closeness_centrality_p_proj_True,2,1,0.1926,0.093,0.7144
17232,0,132,closeness_centrality_p_proj_True,0,1,0.6023,0.1273,0.2704
17233,0,133,closeness_centrality_p_proj_True,0,1,0.6044,0.1002,0.2954
17234,1,134,closeness_centrality_p_proj_True,0,2,0.4954,0.145,0.3597
17235,0,135,closeness_centrality_p_proj_True,0,1,0.7188,0.1336,0.1476
17236,0,136,closeness_centrality_p_proj_True,0,1,0.5227,0.1247,0.3526
17237,2,137,closeness_centrality_p_proj_True,0,1,0.6233,0.1093,0.2674
17238,2,138,closeness_centrality_p_proj_True,0,1,0.5895,0.1403,0.2702
17239,0,139,closeness_centrality_p_proj_True,0,1,0.7236,0.096,0.1804
17240,0,140,closeness_centrality_p_proj_True,0,1,0.587,0.1405,0.2725
17241,1,141,closeness_centrality_p_proj_True,0,2,0.477,0.1753,0.3477
17242,2,142,closeness_centrality_p_proj_True,2,1,0.3278,0.1094,0.5628
17243,2,143,closeness_centrality_p_proj_True,2,1,0.3579,0.1143,0.5277
17244,1,144,closeness_centrality_p_proj_True,0,2,0.4393,0.1683,0.3924
17245,2,145,closeness_centrality_p_proj_True,2,1,0.3678,0.1263,0.506
17246,0,146,closeness_centrality_p_proj_True,0,1,0.4456,0.1192,0.4352
17247,0,147,closeness_centrality_p_proj_True,0,1,0.4572,0.1179,0.4249
17248,2,148,closeness_centrality_p_proj_True,2,1,0.179,0.0774,0.7436
17249,2,149,closeness_centrality_p_proj_True,2,1,0.4411,0.1141,0.4448
17250,1,150,closeness_centrality_p_proj_True,0,2,0.6143,0.149,0.2367
17251,2,151,closeness_centrality_p_proj_True,2,1,0.4095,0.138,0.4525
17252,2,152,closeness_centrality_p_proj_True,0,1,0.6038,0.119,0.2772
17253,0,153,closeness_centrality_p_proj_True,0,1,0.5941,0.1147,0.2912
17254,2,154,closeness_centrality_p_proj_True,0,1,0.4493,0.1064,0.4444
17255,2,155,closeness_centrality_p_proj_True,0,1,0.6088,0.132,0.2593
17256,0,156,closeness_centrality_p_proj_True,0,1,0.462,0.1113,0.4267
17257,0,157,closeness_centrality_p_proj_True,0,1,0.5695,0.1188,0.3117
17258,0,158,closeness_centrality_p_proj_True,0,1,0.7109,0.0983,0.1908
17259,2,159,closeness_centrality_p_proj_True,2,1,0.3367,0.1224,0.5409
17260,0,160,closeness_centrality_p_proj_True,0,1,0.5379,0.1057,0.3564
17261,0,161,closeness_centrality_p_proj_True,0,1,0.6182,0.1127,0.2691
17262,2,162,closeness_centrality_p_proj_True,2,1,0.3408,0.143,0.5162
17263,1,163,closeness_centrality_p_proj_True,2,2,0.228,0.1407,0.6313
17264,0,164,closeness_centrality_p_proj_True,2,1,0.2352,0.1053,0.6596
17265,1,165,closeness_centrality_p_proj_True,0,2,0.6378,0.1714,0.1908
17266,2,166,closeness_centrality_p_proj_True,0,1,0.6095,0.1058,0.2846
17267,0,167,closeness_centrality_p_proj_True,0,1,0.585,0.1136,0.3014
17268,0,168,closeness_centrality_p_proj_True,0,1,0.7222,0.1234,0.1545
17269,0,169,closeness_centrality_p_proj_True,0,1,0.4935,0.1083,0.3982
17270,2,170,closeness_centrality_p_proj_True,2,1,0.2944,0.0923,0.6133
17271,2,171,closeness_centrality_p_proj_True,0,1,0.455,0.1197,0.4253
17272,0,172,closeness_centrality_p_proj_True,2,1,0.3912,0.1305,0.4783
17273,2,173,closeness_centrality_p_proj_True,2,1,0.3074,0.1129,0.5797
17274,2,174,closeness_centrality_p_proj_True,2,1,0.4318,0.1135,0.4547
17275,0,175,closeness_centrality_p_proj_True,0,1,0.6023,0.1237,0.274
17276,0,176,closeness_centrality_p_proj_True,0,1,0.4997,0.1311,0.3693
17277,0,177,closeness_centrality_p_proj_True,0,1,0.7428,0.0916,0.1656
17278,2,178,closeness_centrality_p_proj_True,2,1,0.2173,0.1015,0.6812
17279,0,179,closeness_centrality_p_proj_True,0,1,0.5219,0.1046,0.3735
17280,2,180,closeness_centrality_p_proj_True,2,1,0.1883,0.0791,0.7326
17281,2,181,closeness_centrality_p_proj_True,0,1,0.5344,0.1311,0.3345
17282,0,182,closeness_centrality_p_proj_True,0,1,0.5519,0.1364,0.3117
17283,2,183,closeness_centrality_p_proj_True,0,1,0.575,0.1307,0.2943
17284,1,184,closeness_centrality_p_proj_True,2,2,0.2572,0.1205,0.6223
17285,2,185,closeness_centrality_p_proj_True,2,1,0.3528,0.111,0.5362
17286,2,186,closeness_centrality_p_proj_True,2,1,0.4283,0.1228,0.4489
17287,2,187,closeness_centrality_p_proj_True,2,2,0.3358,0.1155,0.5487
17288,0,188,closeness_centrality_p_proj_True,0,1,0.5817,0.1304,0.2878
17289,2,189,closeness_centrality_p_proj_True,2,2,0.2688,0.0861,0.6451
17290,1,190,closeness_centrality_p_proj_True,0,2,0.4913,0.1593,0.3493
17291,0,191,closeness_centrality_p_proj_True,2,2,0.3854,0.1173,0.4973
17292,2,192,closeness_centrality_p_proj_True,0,2,0.4286,0.1525,0.4189
17293,2,193,closeness_centrality_p_proj_True,2,2,0.2605,0.0905,0.649
17294,0,194,closeness_centrality_p_proj_True,0,2,0.5963,0.1236,0.2801
17295,2,195,closeness_centrality_p_proj_True,0,2,0.5331,0.1097,0.3572
17296,2,196,closeness_centrality_p_proj_True,0,2,0.4549,0.1301,0.415
17297,2,197,closeness_centrality_p_proj_True,2,2,0.3956,0.1083,0.496
17298,0,198,closeness_centrality_p_proj_True,2,2,0.3895,0.1232,0.4874
17299,1,199,closeness_centrality_p_proj_True,0,2,0.4433,0.1835,0.3732
17300,0,200,closeness_centrality_p_proj_True,0,2,0.6681,0.1096,0.2223
17301,2,201,closeness_centrality_p_proj_True,0,2,0.6651,0.1358,0.1991
17302,2,202,closeness_centrality_p_proj_True,0,2,0.5406,0.0966,0.3627
17303,2,203,closeness_centrality_p_proj_True,0,2,0.5455,0.1291,0.3254
17304,0,204,closeness_centrality_p_proj_True,2,2,0.4128,0.1247,0.4625
17305,1,205,closeness_centrality_p_proj_True,2,3,0.2211,0.0902,0.6886
17306,0,206,closeness_centrality_p_proj_True,0,2,0.5016,0.1096,0.3888
17307,1,207,closeness_centrality_p_proj_True,2,3,0.3035,0.0908,0.6057
17308,2,208,closeness_centrality_p_proj_True,2,2,0.355,0.1437,0.5013
17309,2,209,closeness_centrality_p_proj_True,2,2,0.2615,0.0916,0.6469
17310,1,210,closeness_centrality_p_proj_True,2,3,0.3952,0.1209,0.4839
17311,0,211,closeness_centrality_p_proj_True,0,2,0.6297,0.13,0.2403
17312,2,212,closeness_centrality_p_proj_True,2,2,0.2915,0.1097,0.5989
17313,0,213,closeness_centrality_p_proj_True,0,2,0.5106,0.1063,0.3831
17314,0,214,closeness_centrality_p_proj_True,0,2,0.7581,0.1169,0.125
17315,2,215,closeness_centrality_p_proj_True,2,2,0.3414,0.0935,0.5651
17316,1,216,closeness_centrality_p_proj_True,2,3,0.4139,0.1168,0.4693
17317,0,217,closeness_centrality_p_proj_True,0,2,0.7295,0.1032,0.1673
17318,1,218,closeness_centrality_p_proj_True,2,3,0.4204,0.1076,0.4721
17319,0,219,closeness_centrality_p_proj_True,0,2,0.6531,0.1138,0.233
17320,1,220,closeness_centrality_p_proj_True,0,3,0.4511,0.1112,0.4377
17321,0,221,closeness_centrality_p_proj_True,0,2,0.5302,0.0964,0.3735
17322,0,222,closeness_centrality_p_proj_True,0,2,0.7506,0.0985,0.1509
17323,0,223,closeness_centrality_p_proj_True,0,2,0.6363,0.0967,0.267
17324,2,224,closeness_centrality_p_proj_True,0,2,0.6652,0.1363,0.1985
17325,0,225,closeness_centrality_p_proj_True,0,2,0.7478,0.095,0.1572
17326,2,226,closeness_centrality_p_proj_True,2,2,0.2983,0.0847,0.617
17327,2,227,closeness_centrality_p_proj_True,0,2,0.5939,0.1159,0.2902
17328,2,228,closeness_centrality_p_proj_True,0,2,0.5584,0.1305,0.3111
17329,0,229,closeness_centrality_p_proj_True,0,2,0.66,0.1263,0.2138
17330,2,230,closeness_centrality_p_proj_True,0,2,0.6559,0.0967,0.2473
17331,2,231,closeness_centrality_p_proj_True,2,2,0.218,0.1148,0.6672
17332,0,232,closeness_centrality_p_proj_True,0,2,0.614,0.1685,0.2176
17333,0,233,closeness_centrality_p_proj_True,0,2,0.5338,0.1389,0.3273
17334,2,234,closeness_centrality_p_proj_True,0,2,0.6965,0.1126,0.1909
17335,0,235,closeness_centrality_p_proj_True,0,2,0.7326,0.0886,0.1788
17336,2,236,closeness_centrality_p_proj_True,2,2,0.2501,0.1103,0.6397
17337,0,237,closeness_centrality_p_proj_True,0,2,0.5519,0.1074,0.3407
17338,2,238,closeness_centrality_p_proj_True,0,2,0.5694,0.117,0.3136
17339,0,239,closeness_centrality_p_proj_True,0,2,0.6226,0.1109,0.2664
17340,2,240,closeness_centrality_p_proj_True,0,2,0.584,0.1304,0.2855
17341,2,241,closeness_centrality_p_proj_True,0,2,0.4998,0.1139,0.3863
17342,2,242,closeness_centrality_p_proj_True,2,2,0.3008,0.1079,0.5914
17343,2,243,closeness_centrality_p_proj_True,2,2,0.3194,0.0943,0.5863
17344,0,244,closeness_centrality_p_proj_True,2,2,0.3189,0.1035,0.5776
17345,0,245,closeness_centrality_p_proj_True,2,2,0.332,0.0813,0.5868
17346,0,246,closeness_centrality_p_proj_True,0,2,0.5136,0.1199,0.3666
17347,1,247,closeness_centrality_p_proj_True,0,3,0.6576,0.1177,0.2247
17348,2,248,closeness_centrality_p_proj_True,0,2,0.6133,0.1082,0.2785
17349,2,249,closeness_centrality_p_proj_True,2,2,0.1667,0.0668,0.7665
17350,2,250,closeness_centrality_p_proj_True,2,2,0.322,0.0979,0.5801
17351,0,251,closeness_centrality_p_proj_True,0,2,0.6364,0.1196,0.2439
17352,2,252,closeness_centrality_p_proj_True,0,2,0.4674,0.1125,0.4201
17353,0,253,closeness_centrality_p_proj_True,0,2,0.5473,0.1079,0.3447
17354,0,254,closeness_centrality_p_proj_True,0,2,0.6829,0.1028,0.2143
17355,0,255,closeness_centrality_p_proj_True,0,2,0.5992,0.0934,0.3075
17356,0,256,closeness_centrality_p_proj_True,0,2,0.5434,0.1317,0.3249
17357,2,257,closeness_centrality_p_proj_True,2,2,0.4201,0.121,0.4589
17358,2,258,closeness_centrality_p_proj_True,2,2,0.3987,0.0879,0.5134
17359,2,259,closeness_centrality_p_proj_True,2,2,0.4193,0.1251,0.4556
17360,0,260,closeness_centrality_p_proj_True,0,2,0.5434,0.1301,0.3265
17361,0,261,closeness_centrality_p_proj_True,0,2,0.4981,0.1303,0.3717
17362,1,262,closeness_centrality_p_proj_True,2,3,0.2877,0.101,0.6113
17363,2,263,closeness_centrality_p_proj_True,2,2,0.3135,0.1065,0.58
17364,2,264,closeness_centrality_p_proj_True,2,2,0.34,0.0906,0.5693
17365,2,265,closeness_centrality_p_proj_True,0,2,0.4849,0.1153,0.3997
17366,0,266,closeness_centrality_p_proj_True,0,2,0.7414,0.0925,0.1661
17367,1,267,closeness_centrality_p_proj_True,2,3,0.3089,0.092,0.599
17368,0,268,closeness_centrality_p_proj_True,0,2,0.7201,0.1001,0.1798
17369,2,269,closeness_centrality_p_proj_True,2,2,0.4231,0.1477,0.4292
17370,2,270,closeness_centrality_p_proj_True,2,2,0.1176,0.0589,0.8234
17371,2,271,closeness_centrality_p_proj_True,2,2,0.2585,0.1161,0.6254
17372,0,272,closeness_centrality_p_proj_True,0,2,0.503,0.1141,0.3829
17373,2,273,closeness_centrality_p_proj_True,0,2,0.5233,0.1208,0.3559
17374,0,274,closeness_centrality_p_proj_True,0,2,0.7987,0.0826,0.1187
17375,0,275,closeness_centrality_p_proj_True,0,3,0.565,0.0914,0.3436
17376,2,276,closeness_centrality_p_proj_True,2,2,0.261,0.1014,0.6376
17377,0,277,closeness_centrality_p_proj_True,2,3,0.3788,0.0898,0.5314
17378,0,278,closeness_centrality_p_proj_True,2,3,0.3503,0.0714,0.5783
17379,0,279,closeness_centrality_p_proj_True,2,3,0.3864,0.0799,0.5336
17380,2,280,closeness_centrality_p_proj_True,2,2,0.3578,0.0998,0.5424
17381,2,281,closeness_centrality_p_proj_True,2,2,0.3957,0.1079,0.4964
17382,0,282,closeness_centrality_p_proj_True,2,3,0.346,0.0892,0.5648
17383,2,283,closeness_centrality_p_proj_True,2,2,0.3959,0.1127,0.4914
17384,1,284,closeness_centrality_p_proj_True,0,3,0.4873,0.1139,0.3988
17385,0,285,closeness_centrality_p_proj_True,0,3,0.4966,0.1046,0.3988
17386,0,286,closeness_centrality_p_proj_True,0,3,0.5786,0.1324,0.289
17387,2,287,closeness_centrality_p_proj_True,2,3,0.1763,0.0658,0.7579
17388,2,288,closeness_centrality_p_proj_True,2,3,0.161,0.075,0.7639
17389,0,289,closeness_centrality_p_proj_True,2,3,0.3153,0.0776,0.6071
17390,2,290,closeness_centrality_p_proj_True,2,3,0.4135,0.1131,0.4734
17391,0,291,closeness_centrality_p_proj_True,2,3,0.2225,0.0714,0.706
17392,2,292,closeness_centrality_p_proj_True,2,3,0.1862,0.0773,0.7365
17393,2,293,closeness_centrality_p_proj_True,2,3,0.2272,0.0626,0.7102
17394,0,294,closeness_centrality_p_proj_True,2,3,0.3962,0.1004,0.5034
17395,2,295,closeness_centrality_p_proj_True,2,3,0.3722,0.0912,0.5366
17396,0,296,closeness_centrality_p_proj_True,0,3,0.5334,0.0838,0.3827
17397,0,297,closeness_centrality_p_proj_True,2,3,0.149,0.0653,0.7857
17398,2,298,closeness_centrality_p_proj_True,2,3,0.1825,0.0607,0.7568
17399,0,299,closeness_centrality_p_proj_True,2,3,0.1913,0.0621,0.7466
17400,2,300,closeness_centrality_p_proj_True,2,3,0.286,0.0832,0.6308
17401,0,301,closeness_centrality_p_proj_True,2,3,0.3834,0.0948,0.5218
17402,2,302,closeness_centrality_p_proj_True,2,3,0.4355,0.0983,0.4662
17403,2,303,closeness_centrality_p_proj_True,0,3,0.4448,0.1223,0.4329
17404,0,304,closeness_centrality_p_proj_True,2,3,0.4367,0.092,0.4714
17405,1,305,closeness_centrality_p_proj_True,2,4,0.4153,0.1489,0.4358
17406,2,306,closeness_centrality_p_proj_True,2,3,0.1751,0.0666,0.7583
17407,2,307,closeness_centrality_p_proj_True,0,3,0.4851,0.1069,0.408
17408,1,308,closeness_centrality_p_proj_True,0,4,0.7356,0.1545,0.1099
17409,2,309,closeness_centrality_p_proj_True,2,3,0.3341,0.0989,0.567
17410,0,310,closeness_centrality_p_proj_True,0,3,0.4631,0.0822,0.4547
17411,0,311,closeness_centrality_p_proj_True,2,3,0.2594,0.0758,0.6649
17412,0,312,closeness_centrality_p_proj_True,0,3,0.4811,0.0879,0.4311
17413,2,313,closeness_centrality_p_proj_True,2,3,0.3107,0.0927,0.5966
17414,0,314,closeness_centrality_p_proj_True,0,3,0.5731,0.1102,0.3167
17415,0,315,closeness_centrality_p_proj_True,0,3,0.4841,0.1053,0.4106
17416,2,316,closeness_centrality_p_proj_True,0,3,0.5086,0.1069,0.3846
17417,1,317,closeness_centrality_p_proj_True,2,4,0.3219,0.1478,0.5302
17418,0,318,closeness_centrality_p_proj_True,2,3,0.3756,0.0837,0.5407
17419,0,319,closeness_centrality_p_proj_True,2,3,0.3003,0.0782,0.6214
17420,0,320,closeness_centrality_p_proj_True,0,3,0.8017,0.0929,0.1054
17421,0,321,closeness_centrality_p_proj_True,2,3,0.2929,0.1024,0.6046
17422,2,322,closeness_centrality_p_proj_True,2,3,0.2436,0.0822,0.6742
